"area_fips","area_title"
"C3014","Lebanon, PA MSA"
"C3022","Levelland, TX MicroSA"
"C3026","Lewisburg, PA MicroSA"
"C3028","Lewisburg, TN MicroSA"
"C3030","Lewiston, ID-WA MSA"
"C3034","Lewiston-Auburn, ME MSA"
"C3038","Lewistown, PA MicroSA"
"C3042","Lexington, NE MicroSA"
"C3046","Lexington-Fayette, KY MSA"
"C3050","Lexington Park, MD MicroSA"
"C3054","Lexington-Thomasville, NC MicroSA"
"C3058","Liberal, KS MicroSA"
"C3062","Lima, OH MSA"
"C3066","Lincoln, IL MicroSA"
"C3070","Lincoln, NE MSA"
"C3074","Lincolnton, NC MicroSA"
"C3078","Little Rock-North Little Rock-Conway, AR MSA"
"C3082","Lock Haven, PA MicroSA"
"C3086","Logan, UT-ID MSA"
"C3088","Logan, WV MicroSA"
"C3090","Logansport, IN MicroSA"
"C3094","London, KY MicroSA"
"C3098","Longview, TX MSA"
"C3102","Longview, WA MSA"
"C3106","Los Alamos, NM MicroSA"
"C3108","Los Angeles-Long Beach-Anaheim, CA MSA"
"C3110","Los Angeles-Long Beach-Santa Ana, CA MSA"
"C3114","Louisville-Jefferson County, KY-IN MSA"
"C3118","Lubbock, TX MSA"
"C3122","Ludington, MI MicroSA"
"C3126","Lufkin, TX MicroSA"
"C3130","Lumberton, NC MicroSA"
"C3134","Lynchburg, VA MSA"
"C3138","Macomb, IL MicroSA"
"C3142","Macon, GA MSA"
"C3146","Madera, CA MSA"
"C3150","Madison, IN MicroSA"
"C3154","Madison, WI MSA"
"C3158","Madisonville, KY MicroSA"
"C3162","Magnolia, AR MicroSA"
"C3166","Malone, NY MicroSA"
"C3168","Malvern, AR MicroSA"
"C3170","Manchester-Nashua, NH MSA"
"C3174","Manhattan, KS MSA"
"C3182","Manitowoc, WI MicroSA"
"C3186","Mankato-North Mankato, MN MSA"
"C3190","Mansfield, OH MSA"
"C3193","Marietta, OH MicroSA"
"C3194","Marinette, WI-MI MicroSA"
"C3198","Marion, IN MicroSA"
"C3200","Marion, NC MicroSA"
"C3202","Marion, OH MicroSA"
"C3206","Marion-Herrin, IL MicroSA"
"C3210","Marquette, MI MicroSA"
"C3214","Marshall, MN MicroSA"
"C3218","Marshall, MO MicroSA"
"C3222","Marshall, TX MicroSA"
"C3226","Marshalltown, IA MicroSA"
"C3228","Martin, TN MicroSA"
"C3230","Martinsville, VA MicroSA"
"C3234","Maryville, MO MicroSA"
"C3238","Mason City, IA MicroSA"
"C3242","Mayaguez, PR MSA"
"C3246","Mayfield, KY MicroSA"
"C3250","Maysville, KY MicroSA"
"C3254","McAlester, OK MicroSA"
"C3258","McAllen-Edinburg-Mission, TX MSA"
"C3262","McComb, MS MicroSA"
"C3266","McMinnville, TN MicroSA"
"C3270","McPherson, KS MicroSA"
"C3274","Meadville, PA MicroSA"
"C3278","Medford, OR MSA"
"C3282","Memphis, TN-MS-AR MSA"
"C3286","Menomonie, WI MicroSA"
"C3290","Merced, CA MSA"
"C3294","Meridian, MS MicroSA"
"C3298","Merrill, WI MicroSA"
"C3302","Mexico, MO MicroSA"
"C3306","Miami, OK MicroSA"
"C3310","Miami-Fort Lauderdale-West Palm Beach, FL MSA"
"C3314","Michigan City-La Porte, IN MSA"
"C3318","Middlesborough, KY MicroSA"
"C3322","Midland, MI MSA"
"C3326","Midland, TX MSA"
"C3330","Milledgeville, GA MicroSA"
"C3334","Milwaukee-Waukesha-West Allis, WI MSA"
"C3338","Minden, LA MicroSA"
"C3342","Mineral Wells, TX MicroSA"
"C3346","Minneapolis-St. Paul-Bloomington, MN-WI MSA"
"C3350","Minot, ND MicroSA"
"C3354","Missoula, MT MSA"
"C3358","Mitchell, SD MicroSA"
"C3362","Moberly, MO MicroSA"
"C3366","Mobile, AL MSA"
"C3370","Modesto, CA MSA"
"C3374","Monroe, LA MSA"
"C3378","Monroe, MI MSA"
"C3382","Monroe, WI MicroSA"
"C3386","Montgomery, AL MSA"
"C3394","Montrose, CO MicroSA"
"C3398","Morehead City, NC MicroSA"
"C3402","Morgan City, LA MicroSA"
"C3406","Morgantown, WV MSA"
"C3410","Morristown, TN MSA"
"C3414","Moscow, ID MicroSA"
"C3418","Moses Lake, WA MicroSA"
"C3422","Moultrie, GA MicroSA"
"C3426","Mountain Home, AR MicroSA"
"C3430","Mountain Home, ID MicroSA"
"C3434","Mount Airy, NC MicroSA"
"C3438","Mount Pleasant, MI MicroSA"
"C3442","Mount Pleasant, TX MicroSA"
"C3446","Mount Sterling, KY MicroSA"
"C3450","Mount Vernon, IL MicroSA"
"C3454","Mount Vernon, OH MicroSA"
"C3458","Mount Vernon-Anacortes, WA MSA"
"C3462","Muncie, IN MSA"
"C3466","Murray, KY MicroSA"
"C3470","Muscatine, IA MicroSA"
"C3474","Muskegon, MI MSA"
"C3478","Muskogee, OK MicroSA"
"C3482","Myrtle Beach-Conway-North Myrtle Beach, SC-NC MSA"
"C3486","Nacogdoches, TX MicroSA"
"C3490","Napa, CA MSA"
"C3494","Naples-Immokalee-Marco Island, FL MSA"
"C3498","Nashville-Davidson--Murfreesboro--Franklin, TN MSA"
"C3502","Natchez, MS-LA MicroSA"
"C3506","Natchitoches, LA MicroSA"
"C3510","New Bern, NC MSA"
"C3514","Newberry, SC MicroSA"
"C3522","New Castle, IN MicroSA"
"C3526","New Castle, PA MicroSA"
"C3530","New Haven-Milford, CT MSA"
"C3534","New Iberia, LA MicroSA"
"C3538","New Orleans-Metairie, LA MSA"
"C3542","New Philadelphia-Dover, OH MicroSA"
"C3544","Newport, OR MicroSA"
"C3546","Newport, TN MicroSA"
"C3550","Newton, IA MicroSA"
"C3558","New Ulm, MN MicroSA"
"C3562","New York-Newark-Jersey City, NY-NJ-PA MSA"
"C3566","Niles-Benton Harbor, MI MSA"
"C3570","Nogales, AZ MicroSA"
"C3574","Norfolk, NE MicroSA"
"C3582","North Platte, NE MicroSA"
"C3584","North Port-Sarasota-Bradenton, FL MSA"
"C3586","North Vernon, IN MicroSA"
"C3590","North Wilkesboro, NC MicroSA"
"C3594","Norwalk, OH MicroSA"
"C3598","Norwich-New London, CT MSA"
"C3602","Oak Harbor, WA MicroSA"
"C3606","Oak Hill, WV MicroSA"
"C3610","Ocala, FL MSA"
"C3614","Ocean City, NJ MSA"
"C3618","Ocean Pines, MD MicroSA"
"C3622","Odessa, TX MSA"
"C3626","Ogden-Clearfield, UT MSA"
"C3630","Ogdensburg-Massena, NY MicroSA"
"C3634","Oil City, PA MicroSA"
"C3638","Okeechobee, FL MicroSA"
"C3642","Oklahoma City, OK MSA"
"C3646","Olean, NY MicroSA"
"C3650","Olympia-Tumwater, WA MSA"
"C3654","Omaha-Council Bluffs, NE-IA MSA"
"C3658","Oneonta, NY MicroSA"
"C3662","Ontario, OR-ID MicroSA"
"C3666","Opelousas, LA MicroSA"
"C3670","Orangeburg, SC MicroSA"
"C3674","Orlando-Kissimmee-Sanford, FL MSA"
"C3678","Oshkosh-Neenah, WI MSA"
"C3682","Oskaloosa, IA MicroSA"
"C3683","Othello, WA MicroSA"
"C3684","Ottawa, KS MicroSA"
"C3686","Ottawa-Peru, IL MicroSA"
"C3690","Ottumwa, IA MicroSA"
"C3694","Owatonna, MN MicroSA"
"C3698","Owensboro, KY MSA"
"C3702","Owosso, MI MicroSA"
"C3706","Oxford, MS MicroSA"
"C3708","Oxford, NC MicroSA"
"C3710","Oxnard-Thousand Oaks-Ventura, CA MSA"
"C3712","Ozark, AL MicroSA"
"C3714","Paducah, KY-IL MicroSA"
"C3722","Pahrump, NV MicroSA"
"C3726","Palatka, FL MicroSA"
"C3730","Palestine, TX MicroSA"
"C3734","Palm Bay-Melbourne-Titusville, FL MSA"
"C3738","Palm Coast, FL MicroSA"
"C3742","Pampa, TX MicroSA"
"C3746","Panama City, FL MSA"
"C3750","Paragould, AR MicroSA"
"C3754","Paris, TN MicroSA"
"C3758","Paris, TX MicroSA"
"C3762","Parkersburg-Vienna, WV MSA"
"C3766","Parsons, KS MicroSA"
"C3770","Pascagoula, MS MSA"
"C3774","Payson, AZ MicroSA"
"C3778","Pecos, TX MicroSA"
"C3780","Pella, IA MicroSA"
"C3782","Pendleton-Hermiston, OR MicroSA"
"C3786","Pensacola-Ferry Pass-Brent, FL MSA"
"C3790","Peoria, IL MSA"
"C3794","Peru, IN MicroSA"
"C3798","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA"
"C3802","Phoenix Lake-Cedar Ridge, CA MicroSA"
"C3806","Phoenix-Mesa-Scottsdale, AZ MSA"
"C3810","Picayune, MS MicroSA"
"C3818","Pierre, SD MicroSA"
"C3820","Pierre Part, LA MicroSA"
"C3822","Pine Bluff, AR MSA"
"C3824","Pinehurst-Southern Pines, NC MicroSA"
"C3826","Pittsburg, KS MicroSA"
"C3830","Pittsburgh, PA MSA"
"C3834","Pittsfield, MA MSA"
"C3838","Plainview, TX MicroSA"
"C3842","Platteville, WI MicroSA"
"C3846","Plattsburgh, NY MicroSA"
"C3850","Plymouth, IN MicroSA"
"C3854","Pocatello, ID MSA"
"C3858","Point Pleasant, WV-OH MicroSA"
"C3862","Ponca City, OK MicroSA"
"C3866","Ponce, PR MSA"
"C3870","Pontiac, IL MicroSA"
"C3874","Poplar Bluff, MO MicroSA"
"C3878","Portales, NM MicroSA"
"C3882","Port Angeles, WA MicroSA"
"C3884","Port Clinton, OH MicroSA"
"C3886","Portland-South Portland, ME MSA"
"C3890","Portland-Vancouver-Hillsboro, OR-WA MSA"
"C3892","Port Lavaca, TX MicroSA"
"C3894","Port St. Lucie, FL MSA"
"C3902","Portsmouth, OH MicroSA"
"C3906","Pottsville, PA MicroSA"
"C3910","Poughkeepsie-Newburgh-Middletown, NY MSA"
"C3914","Prescott, AZ MSA"
"C3922","Price, UT MicroSA"
"C3926","Prineville, OR MicroSA"
"C3930","Providence-Warwick, RI-MA MSA"
"C3934","Provo-Orem, UT MSA"
"C3938","Pueblo, CO MSA"
"C3942","Pullman, WA MicroSA"
"C3946","Punta Gorda, FL MSA"
"C3950","Quincy, IL-MO MicroSA"
"C3954","Racine, WI MSA"
"C3958","Raleigh, NC MSA"
"C3966","Rapid City, SD MSA"
"C3970","Raymondville, TX MicroSA"
"C3974","Reading, PA MSA"
"C3978","Red Bluff, CA MicroSA"
"C3982","Redding, CA MSA"
"C3986","Red Wing, MN MicroSA"
"C3990","Reno, NV MSA"
"C3994","Rexburg, ID MicroSA"
"C3998","Richmond, IN MicroSA"
"C4002","Richmond, KY MicroSA"
"C4006","Richmond, VA MSA"
"C4008","Richmond-Berea, KY MicroSA"
"C4010","Rio Grande City, TX MicroSA"
"C4014","Riverside-San Bernardino-Ontario, CA MSA"
"C4018","Riverton, WY MicroSA"
"C4022","Roanoke, VA MSA"
"C4026","Roanoke Rapids, NC MicroSA"
"C4030","Rochelle, IL MicroSA"
"C4034","Rochester, MN MSA"
"C4038","Rochester, NY MSA"
"C4042","Rockford, IL MSA"
"C4046","Rockingham, NC MicroSA"
"C4050","Rockland, ME MicroSA"
"C4054","Rock Springs, WY MicroSA"
"C4058","Rocky Mount, NC MSA"
"C4062","Rolla, MO MicroSA"
"C4066","Rome, GA MSA"
"C4070","Roseburg, OR MicroSA"
"C4074","Roswell, NM MicroSA"
"C4078","Russellville, AR MicroSA"
"C4082","Ruston, LA MicroSA"
"C4086","Rutland, VT MicroSA"
"C4090","Sacramento--Roseville--Arden-Arcade, CA MSA"
"C4094","Safford, AZ MicroSA"
"C4098","Saginaw, MI MSA"
"C4106","St. Cloud, MN MSA"
"C4110","St. George, UT MSA"
"C4114","St. Joseph, MO-KS MSA"
"C4118","St. Louis, MO-IL MSA"
"C4122","St. Marys, GA MicroSA"
"C4126","St. Marys, PA MicroSA"
"C4140","Salem, OH MicroSA"
"C4142","Salem, OR MSA"
"C4146","Salina, KS MicroSA"
"C4150","Salinas, CA MSA"
"C4154","Salisbury, MD-DE MSA"
"C4158","Salisbury, NC MicroSA"
"C4162","Salt Lake City, UT MSA"
"C4166","San Angelo, TX MSA"
"C4170","San Antonio-New Braunfels, TX MSA"
"C4174","San Diego-Carlsbad, CA MSA"
"C4176","Sandpoint, ID MicroSA"
"C4178","Sandusky, OH MicroSA"
"C4182","Sanford, NC MicroSA"
"C4186","San Francisco-Oakland-Hayward, CA MSA"
"C4190","San German, PR MSA"
"C4194","San Jose-Sunnyvale-Santa Clara, CA MSA"
"C4198","San Juan-Carolina-Caguas, PR MSA"
"C4202","San Luis Obispo-Paso Robles-Arroyo Grande, CA MSA"
"C4206","Santa Barbara-Santa Maria-Goleta, CA MSA"
"C4210","Santa Cruz-Watsonville, CA MSA"
"C4214","Santa Fe, NM MSA"
"C4218","Santa Isabel, PR MicroSA"
"C4220","Santa Maria-Santa Barbara, CA MSA"
"C4222","Santa Rosa, CA MSA"
"C4226","Sarasota-Bradenton-Venice, FL MSA"
"C4230","Sault Ste. Marie, MI MicroSA"
"C4234","Savannah, GA MSA"
"C4238","Sayre, PA MicroSA"
"C4242","Scottsbluff, NE MicroSA"
"C4246","Scottsboro, AL MicroSA"
"C4250","Scottsburg, IN MicroSA"
"C4254","Scranton--Wilkes-Barre--Hazleton, PA MSA"
"C4258","Seaford, DE MicroSA"
"C4262","Searcy, AR MicroSA"
"C4266","Seattle-Tacoma-Bellevue, WA MSA"
"C4268","Sebastian-Vero Beach, FL MSA"
"C4270","Sebring, FL MSA"
"C4274","Sedalia, MO MicroSA"
"C4278","Selinsgrove, PA MicroSA"
"C4282","Selma, AL MicroSA"
"C4286","Seneca, SC MicroSA"
"C4290","Seneca Falls, NY MicroSA"
"C4294","Sevierville, TN MicroSA"
"C4298","Seymour, IN MicroSA"
"C4302","Shawano, WI MicroSA"
"C4306","Shawnee, OK MicroSA"
"C4310","Sheboygan, WI MSA"
"C4314","Shelby, NC MicroSA"
"C4318","Shelbyville, TN MicroSA"
"C4322","Shelton, WA MicroSA"
"C4326","Sheridan, WY MicroSA"
"C4330","Sherman-Denison, TX MSA"
"C4332","Show Low, AZ MicroSA"
"C4334","Shreveport-Bossier City, LA MSA"
"C4338","Sidney, OH MicroSA"
"C4342","Sierra Vista-Douglas, AZ MSA"
"C4346","Sikeston, MO MicroSA"
"C4350","Silver City, NM MicroSA"
"C4354","Silverthorne, CO MicroSA"
"C4358","Sioux City, IA-NE-SD MSA"
"C4362","Sioux Falls, SD MSA"
"C4366","Snyder, TX MicroSA"
"C4370","Somerset, KY MicroSA"
"C4374","Somerset, PA MicroSA"
"C4376","Sonora, CA MicroSA"
"C4378","South Bend-Mishawaka, IN-MI MSA"
"C4386","Southern Pines-Pinehurst, NC MicroSA"
"C4390","Spartanburg, SC MSA"
"C4394","Spearfish, SD MicroSA"
"C4398","Spencer, IA MicroSA"
"C4402","Spirit Lake, IA MicroSA"
"C4406","Spokane-Spokane Valley, WA MSA"
"C4410","Springfield, IL MSA"
"C4414","Springfield, MA MSA"
"C4418","Springfield, MO MSA"
"C4422","Springfield, OH MSA"
"C4426","Starkville, MS MicroSA"
"C4430","State College, PA MSA"
"C4434","Statesboro, GA MicroSA"
"C4438","Statesville-Mooresville, NC MicroSA"
"C4442","Staunton-Waynesboro, VA MSA"
"C4446","Steamboat Springs, CO MicroSA"
"C4450","Stephenville, TX MicroSA"
"C4454","Sterling, CO MicroSA"
"C4458","Sterling, IL MicroSA"
"C4462","Stevens Point, WI MicroSA"
"C4466","Stillwater, OK MicroSA"
"C4470","Stockton-Lodi, CA MSA"
"C4474","Storm Lake, IA MicroSA"
"C4478","Sturgis, MI MicroSA"
"C4486","Sulphur Springs, TX MicroSA"
"C4490","Summerville, GA MicroSA"
"C4492","Summit Park, UT MicroSA"
"C4494","Sumter, SC MSA"
"C4498","Sunbury, PA MicroSA"
"C4500","Susanville, CA MicroSA"
"C4502","Sweetwater, TX MicroSA"
"C4506","Syracuse, NY MSA"
"C4514","Tahlequah, OK MicroSA"
"C4518","Talladega-Sylacauga, AL MicroSA"
"C4522","Tallahassee, FL MSA"
"C4526","Tallulah, LA MicroSA"
"C4530","Tampa-St. Petersburg-Clearwater, FL MSA"
"C4534","Taos, NM MicroSA"
"C4538","Taylorville, IL MicroSA"
"C4546","Terre Haute, IN MSA"
"C4550","Texarkana, TX-AR MSA"
"C4552","The Dalles, OR MicroSA"
"C4554","The Villages, FL MSA"
"C4558","Thomaston, GA MicroSA"
"C4562","Thomasville, GA MicroSA"
"C4564","Thomasville-Lexington, NC MicroSA"
"C4566","Tiffin, OH MicroSA"
"C4570","Tifton, GA MicroSA"
"C4574","Toccoa, GA MicroSA"
"C4578","Toledo, OH MSA"
"C4582","Topeka, KS MSA"
"C4586","Torrington, CT MicroSA"
"C4590","Traverse City, MI MicroSA"
"C4594","Trenton, NJ MSA"
"C4598","Troy, AL MicroSA"
"C4602","Truckee-Grass Valley, CA MicroSA"
"C4606","Tucson, AZ MSA"
"C4610","Tullahoma-Manchester, TN MicroSA"
"C4614","Tulsa, OK MSA"
"C4618","Tupelo, MS MicroSA"
"C4622","Tuscaloosa, AL MSA"
"C4626","Tuskegee, AL MicroSA"
"C4630","Twin Falls, ID MicroSA"
"C4634","Tyler, TX MSA"
"C4638","Ukiah, CA MicroSA"
"C4642","Union, SC MicroSA"
"C4646","Union City, TN-KY MicroSA"
"C4650","Urbana, OH MicroSA"
"C4652","Urban Honolulu, HI MSA"
"C4654","Utica-Rome, NY MSA"
"C4658","Utuado, PR MicroSA"
"C4662","Uvalde, TX MicroSA"
"C4666","Valdosta, GA MSA"
"C4670","Vallejo-Fairfield, CA MSA"
"C4674","Valley, AL MicroSA"
"C4678","Van Wert, OH MicroSA"
"C4682","Vermillion, SD MicroSA"
"C4686","Vernal, UT MicroSA"
"C4690","Vernon, TX MicroSA"
"C4694","Vero Beach, FL MSA"
"C4698","Vicksburg, MS MicroSA"
"C4702","Victoria, TX MSA"
"C4708","Vidalia, GA MicroSA"
"C4718","Vincennes, IN MicroSA"
"C4722","Vineland-Bridgeton, NJ MSA"
"C4724","Vineyard Haven, MA MicroSA"
"C4726","Virginia Beach-Norfolk-Newport News, VA-NC MSA"
"C4730","Visalia-Porterville, CA MSA"
"C4734","Wabash, IN MicroSA"
"C4738","Waco, TX MSA"
"C4742","Wahpeton, ND-MN MicroSA"
"C4746","Walla Walla, WA MSA"
"C4750","Walterboro, SC MicroSA"
"C4754","Wapakoneta, OH MicroSA"
"C4758","Warner Robins, GA MSA"
"C4762","Warren, PA MicroSA"
"C4766","Warrensburg, MO MicroSA"
"C4770","Warsaw, IN MicroSA"
"C4778","Washington, IN MicroSA"
"C4782","Washington, NC MicroSA"
"C4786","Washington, OH MicroSA"
"C4790","Washington-Arlington-Alexandria, DC-VA-MD-WV MSA"
"C4792","Washington Court House, OH MicroSA"
"C4794","Waterloo-Cedar Falls, IA MSA"
"C4798","Watertown, SD MicroSA"
"C4802","Watertown-Fort Atkinson, WI MicroSA"
"C4806","Watertown-Fort Drum, NY MSA"
"C4810","Wauchula, FL MicroSA"
"C4814","Wausau, WI MSA"
"C4818","Waycross, GA MicroSA"
"C4822","Weatherford, OK MicroSA"
"C4826","Weirton-Steubenville, WV-OH MSA"
"C4830","Wenatchee, WA MSA"
"C4834","West Helena, AR MicroSA"
"C4846","West Plains, MO MicroSA"
"C4850","West Point, MS MicroSA"
"C4854","Wheeling, WV-OH MSA"
"C4858","Whitewater-Elkhorn, WI MicroSA"
"C4862","Wichita, KS MSA"
"C4866","Wichita Falls, TX MSA"
"C4870","Williamsport, PA MSA"
"C4874","Willimantic, CT MicroSA"
"C4878","Williston, ND MicroSA"
"C4882","Willmar, MN MicroSA"
"C4890","Wilmington, NC MSA"
"C4894","Wilmington, OH MicroSA"
"C4898","Wilson, NC MicroSA"
"C4902","Winchester, VA-WV MSA"
"C4906","Winfield, KS MicroSA"
"C4908","Winnemucca, NV MicroSA"
"C4910","Winona, MN MicroSA"
"C4918","Winston-Salem, NC MSA"
"C4922","Wisconsin Rapids-Marshfield, WI MicroSA"
"C4926","Woodward, OK MicroSA"
"C4930","Wooster, OH MicroSA"
"C4934","Worcester, MA-CT MSA"
"C4938","Worthington, MN MicroSA"
"C4942","Yakima, WA MSA"
"C4946","Yankton, SD MicroSA"
"C4950","Yauco, PR MSA"
"C4954","Yazoo City, MS MicroSA"
"C4962","York-Hanover, PA MSA"
"C4966","Youngstown-Warren-Boardman, OH-PA MSA"
"C4970","Yuba City, CA MSA"
"C4974","Yuma, AZ MSA"
"C4978","Zanesville, OH MicroSA"
"C4982","Zapata, TX MicroSA"
"CS102","Albany-Corvallis-Lebanon, OR CSA"
"CS104","Albany-Schenectady, NY CSA"
"CS106","Albuquerque-Santa Fe-Las Vegas, NM CSA"
"CS108","Amarillo-Borger, TX CSA"
"CS112","Ames-Boone, IA CSA"
"CS118","Appleton-Oshkosh-Neenah, WI CSA"
"CS120","Asheville-Brevard, NC CSA"
"CS122","Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
"CS132","Baton Rouge-Pierre Part, LA CSA"
"CS138","Beckley-Oak Hill, WV CSA"
"CS140","Bend-Redmond-Prineville, OR CSA"
"CS142","Birmingham-Hoover-Talladega, AL CSA"
"CS144","Bloomington-Bedford, IN CSA"
"CS145","Bloomington-Pontiac, IL CSA"
"CS146","Bloomsburg-Berwick-Sunbury, PA CSA"
"CS147","Boise City-Mountain Home-Ontario, ID-OR CSA"
"CS148","Boston-Worcester-Providence, MA-RI-NH-CT CSA"
"CS150","Bowling Green-Glasgow, KY CSA"
"CS154","Brownsville-Harlingen-Raymondville, TX CSA"
"CS160","Buffalo-Cheektowaga, NY CSA"
"CS162","Cape Coral-Fort Myers-Naples, FL CSA"
"CS164","Cape Girardeau-Sikeston, MO-IL CSA"
"CS168","Cedar Rapids-Iowa City, IA CSA"
"CS170","Charleston-Huntington-Ashland, WV-OH-KY CSA"
"CS172","Charlotte-Concord, NC-SC CSA"
"CS174","Chattanooga-Cleveland-Dalton, TN-GA-AL CSA"
"CS176","Chicago-Naperville, IL-IN-WI CSA"
"CS178","Cincinnati-Wilmington-Maysville, OH-KY-IN CSA"
"CS180","Claremont-Lebanon, NH-VT CSA"
"CS184","Cleveland-Akron-Canton, OH CSA"
"CS185","Cleveland-Indianola, MS CSA"
"CS188","Clovis-Portales, NM CSA"
"CS190","Columbia-Moberly-Mexico, MO CSA"
"CS192","Columbia-Orangeburg-Newberry, SC CSA"
"CS194","Columbus-Auburn-Opelika, GA-AL CSA"
"CS198","Columbus-Marion-Zanesville, OH CSA"
"CS200","Columbus-West Point, MS CSA"
"CS202","Corbin-London, KY CSA"
"CS204","Corpus Christi-Kingsville-Alice, TX CSA"
"CS206","Dallas-Fort Worth, TX-OK CSA"
"CS209","Davenport-Moline, IA-IL CSA"
"CS212","Dayton-Springfield-Sidney, OH CSA"
"CS214","Deltona-Daytona Beach-Palm Coast, FL CSA"
"CS216","Denver-Aurora, CO CSA"
"CS217","DeRidder-Fort Polk South, LA CSA"
"CS218","Des Moines-Ames-West Des Moines, IA CSA"
"CS220","Detroit-Warren-Ann Arbor, MI CSA"
"CS221","Dixon-Sterling, IL CSA"
"CS222","Dothan-Enterprise-Ozark, AL CSA"
"CS232","Eau Claire-Menomonie, WI CSA"
"CS233","Edwards-Glenwood Springs, CO CSA"
"CS236","Elmira-Corning, NY CSA"
"CS238","El Paso-Las Cruces, TX-NM CSA"
"CS240","Erie-Meadville, PA CSA"
"CS242","Fairmont-Clarksburg, WV CSA"
"CS244","Fargo-Wahpeton, ND-MN CSA"
"CS246","Fayetteville-Lumberton-Laurinburg, NC CSA"
"CS248","Findlay-Tiffin, OH CSA"
"CS252","Fond du Lac-Beaver Dam, WI CSA"
"CS256","Fort Polk South-De Ridder, LA CSA"
"CS258","Fort Wayne-Huntington-Auburn, IN CSA"
"CS260","Fresno-Madera, CA CSA"
"CS264","Gainesville-Lake City, FL CSA"
"CS266","Grand Rapids-Wyoming-Muskegon, MI CSA"
"CS267","Green Bay-Shawano, WI CSA"
"CS268","Greensboro--Winston-Salem--High Point, NC CSA"
"CS272","Greenville-Anderson-Seneca, SC CSA"
"CS273","Greenville-Spartanburg-Anderson, SC CSA"
"CS274","Greenville-Washington, NC CSA"
"CS276","Harrisburg-York-Lebanon, PA CSA"
"CS277","Harrisonburg-Staunton-Waynesboro, VA CSA"
"CS278","Hartford-West Hartford, CT CSA"
"CS280","Hickory-Lenoir, NC CSA"
"CS284","Hot Springs-Malvern, AR CSA"
"CS288","Houston-The Woodlands, TX CSA"
"CS290","Huntsville-Decatur-Albertville, AL CSA"
"CS292","Idaho Falls-Rexburg-Blackfoot, ID CSA"
"CS294","Indianapolis-Carmel-Muncie, IN CSA"
"CS296","Ithaca-Cortland, NY CSA"
"CS297","Jackson-Humboldt, TN CSA"
"CS298","Jackson-Vicksburg-Brookhaven, MS CSA"
"CS300","Jacksonville-St. Marys-Palatka, FL-GA CSA"
"CS304","Johnson City-Kingsport-Bristol, TN-VA CSA"
"CS306","Johnstown-Somerset, PA CSA"
"CS308","Jonesboro-Paragould, AR CSA"
"CS309","Joplin-Miami, MO-OK CSA"
"CS310","Kalamazoo-Battle Creek-Portage, MI CSA"
"CS312","Kansas City-Overland Park-Kansas City, MO-KS CSA"
"CS314","Knoxville-Morristown-Sevierville, TN CSA"
"CS316","Kokomo-Peru, IN CSA"
"CS318","Lafayette-Opelousas-Morgan City, LA CSA"
"CS320","Lafayette-West Lafayette-Frankfort, IN CSA"
"CS324","Lake Charles-Jennings, LA CSA"
"CS330","Lansing-East Lansing-Owosso, MI CSA"
"CS332","Las Vegas-Henderson, NV-AZ CSA"
"CS336","Lexington-Fayette--Richmond--Frankfort, KY CSA"
"CS338","Lima-Van Wert-Celina, OH CSA"
"CS339","Lincoln-Beatrice, NE CSA"
"CS340","Little Rock-North Little Rock, AR CSA"
"CS346","Longview-Marshall, TX CSA"
"CS348","Los Angeles-Long Beach, CA CSA"
"CS350","Louisville-Jefferson County--Elizabethtown--Madison, KY-IN CSA"
"CS352","Lubbock-Levelland, TX CSA"
"CS354","Lumberton-Laurinburg, NC CSA"
"CS356","Macon-Warner Robins, GA CSA"
"CS357","Madison-Janesville-Beloit, WI CSA"
"CS358","Manhattan-Junction City, KS CSA"
"CS359","Mankato-New Ulm-North Mankato, MN CSA"
"CS360","Mansfield-Ashland-Bucyrus, OH CSA"
"CS362","Martin-Union City, TN-KY CSA"
"CS364","Mayaguez-San German, PR CSA"
"CS365","McAllen-Edinburg, TX CSA"
"CS366","Medford-Grants Pass, OR CSA"
"CS368","Memphis-Forrest City, TN-MS-AR CSA"
"CS370","Miami-Fort Lauderdale-Port St. Lucie, FL CSA"
"CS372","Midland-Odessa, TX CSA"
"CS376","Milwaukee-Racine-Waukesha, WI CSA"
"CS378","Minneapolis-St. Paul, MN-WI CSA"
"CS380","Mobile-Daphne-Fairhope, AL CSA"
"CS382","Modesto-Merced, CA CSA"
"CS384","Monroe-Ruston-Bastrop, LA CSA"
"CS388","Montgomery-Alexander City, AL CSA"
"CS390","Morgantown-Fairmont, WV CSA"
"CS392","Morristown-Newport, TN CSA"
"CS393","Moses Lake-Othello, WA CSA"
"CS394","Mount Pleasant-Alma, MI CSA"
"CS396","Myrtle Beach-Conway, SC-NC CSA"
"CS400","Nashville-Davidson--Murfreesboro, TN CSA"
"CS404","New Bern-Morehead City, NC CSA"
"CS406","New Orleans-Metairie-Hammond, LA-MS CSA"
"CS408","New York-Newark, NY-NJ-CT-PA CSA"
"CS412","North Port-Sarasota, FL CSA"
"CS416","Oklahoma City-Shawnee, OK CSA"
"CS420","Omaha-Council Bluffs-Fremont, NE-IA CSA"
"CS422","Orlando-Deltona-Daytona Beach, FL CSA"
"CS424","Paducah-Mayfield, KY-IL CSA"
